,image_id,census_tract_id
1151,52909,17031838700.0
1152,49067,17031290900.0
1153,30859,17031670400.0
1154,35297,17031660301.0
1155,48212,17031360200.0
1156,25172,17031251000.0
1157,33500,17031710500.0
1158,50074,17031671300.0
1159,41121,17031420100.0
1160,21277,17031380100.0
1161,60189,17031834000.0
1162,11690,17031400400.0
1163,48493,17031291200.0
1164,42014,17031671100.0
1165,36262,17031670900.0
1166,4889,17031670800.0
1167,32020,17031671300.0
1168,36437,17031420700.0
1169,13214,17031231500.0
1170,24068,17031251100.0
1171,31407,17031671600.0
1172,2843,17031271300.0
1173,30875,17031300800.0
1174,13077,17031835500.0
1175,41962,17031611700.0
1176,13701,17031612100.0
1177,54822,17031837000.0
1178,4543,17031230500.0
1179,54084,17031710800.0
1180,55573,17031670100.0
1181,30213,17031670800.0
1182,15315,17031010503.0
1183,6522,17031400800.0
1184,13279,17031400500.0
1185,56248,17031670900.0
1186,48103,17031671100.0
1187,23851,17031670500.0
1188,24045,17031670700.0
1189,19717,17031836400.0
1190,57831,17031420400.0
1191,41143,17031390300.0
1192,1359,17031837000.0
1193,25187,17031400400.0
1194,45567,17031251600.0
1195,40569,17031251800.0
1196,19806,17031350400.0
1197,9813,17031843400.0
1198,4914,17031340300.0
1199,51890,17031491400.0
1200,44421,17031500200.0
1201,20864,17031390400.0
1202,10121,17031400500.0
1203,51346,17031390400.0
1204,30333,17031843500.0
1205,24091,17031510300.0
1206,27074,17031842500.0
1207,40039,17031835000.0
1208,60287,17031842500.0
1209,46699,17031440101.0
1210,16880,17031431301.0
1211,33116,17031670200.0
1212,46085,17031670300.0
1213,30202,17031351400.0
1214,38168,17031431302.0
1215,2562,17031843500.0
1216,42911,17031611200.0
1217,16589,17031260700.0
1218,24628,17031251900.0
1219,45732,17031300900.0
1220,6812,17031834700.0
1221,51826,17031251400.0
1222,46565,17031843400.0
1223,3228,17031460302.0
1224,18500,17031340500.0
1225,57913,17031490901.0
1226,34282,17031400800.0
1227,2574,17031301600.0
1228,23840,17031420200.0
1229,57609,17031420300.0
1230,57272,17031843800.0
1231,58704,17031530100.0
1232,3761,17031660700.0
1233,42851,17031680900.0
1234,55022,17031440800.0
1235,44547,17031460301.0
1236,26495,17031680900.0
1237,484,17031681000.0
1238,30688,17031835600.0
1239,44154,17031440800.0
1240,9480,17031420100.0
1241,53623,17031430101.0
1242,12703,17031681000.0
1243,24318,17031430700.0
1244,7740,17031430300.0
1245,46225,17031301100.0
1246,56970,17031410600.0
1247,19643,17031491300.0
1248,50286,17031842900.0
1249,47892,17031260900.0
1250,19004,17031270500.0
1251,51453,17031010503.0
1252,19433,17031610300.0
1253,51763,17031843000.0
1254,17711,17031381500.0
1255,10377,17031440202.0
1256,43642,17031838100.0
1257,55204,17031680500.0
1258,8643,17031838000.0
1259,54045,17031681100.0
1260,56412,17031420300.0
1261,20875,17031560100.0
1262,22923,17031430200.0
1263,18728,17031691100.0
1264,1769,17031430200.0
1265,4997,17031843000.0
1266,52473,17031842900.0
1267,45713,17031670200.0
1268,39003,17031670300.0
1269,54125,17031691100.0
1270,32163,17031461000.0
1271,8743,17031690400.0
1272,51099,17031691200.0
1273,24756,17031681300.0
1274,21357,17031540101.0
1275,8165,17031710800.0
1276,3391,17031834600.0
1277,7571,17031838700.0
1278,30829,17031540102.0
1279,31873,17031660700.0
1280,3574,17031841500.0
1281,46025,17031834400.0
1282,25290,17031691500.0
1283,43399,17031837300.0
1284,47037,17031440201.0
1285,20112,17031690900.0
1286,14058,17031838800.0
1287,41969,17031381500.0
1288,17357,17031833900.0
1289,38559,17031340600.0
1290,54723,17031340500.0
1291,51621,17031430101.0
1292,20762,17031835600.0
1293,16430,17031340300.0
1294,20860,17031350400.0
1295,31066,17031630900.0
1296,45548,17031836400.0
1297,12039,17031836800.0
1298,36707,17031843300.0
1299,38293,17031301100.0
1300,6556,17031611600.0
1301,28511,17031491000.0
1302,37420,17031710100.0
1303,18671,17031420400.0
1304,13389,17031460200.0
1305,32187,17031836100.0
1306,59511,17031838000.0
1307,18039,17031843800.0
1308,57172,17031530100.0
1309,37291,17031611900.0
1310,27978,17031838100.0
1311,45469,17031460301.0
1312,19179,17031271400.0
1313,31450,17031490901.0
1314,36749,17031491400.0
1315,29260,17031841700.0
1316,20464,17031834000.0
1317,26476,17031460302.0
1318,20701,17031681200.0
1319,58938,17031300800.0
1320,26514,17031835500.0
1321,3806,17031510300.0
1322,27064,17031230500.0
1323,3052,17031670500.0
1324,33927,17031843300.0
1325,9815,17031461000.0
1326,15452,17031691500.0
1327,43420,17031500200.0
1328,39683,17031670100.0
1329,27141,17031460200.0
1330,11212,17031300900.0
1331,36773,17031390300.0
1332,40515,17031691200.0
1333,46768,17031431302.0
1334,6216,17031440101.0
1335,27507,17031660301.0
1336,24515,17031670600.0
1337,51582,17031630400.0
1338,54002,17031280800.0
1339,35148,17031681300.0
1340,21970,17031351100.0
1341,38493,17031540102.0
1342,36901,17031834400.0
1343,18862,17031420600.0
1344,57842,17031431301.0
1345,55072,17031301600.0
1346,51547,17031440201.0
1347,1212,17031540101.0
1348,52955,17031671600.0
1349,47304,17031420500.0
1350,11896,17031301200.0
1351,27834,17031010502.0
1352,30939,17031020500.0
1353,40903,17031750100.0
1354,34,17031030601.0
1355,53060,17031841100.0
1356,55547,17031842400.0
1357,9910,17031830500.0
1358,47528,17031020100.0
1359,29540,17031271800.0
1360,49783,17031030101.0
1361,33802,17031161300.0
1362,40418,17031010702.0
1363,48765,17031010400.0
1364,28105,17031520400.0
1365,55281,17031839200.0
1366,22574,17031671200.0
1367,437,17031841300.0
1368,32908,17031640100.0
1369,14153,17031010400.0
1370,36670,17031580200.0
1371,20013,17031841300.0
1372,33415,17031031502.0
1373,34197,17031031502.0
1374,54432,17031530503.0
1375,44277,17031251500.0
1376,15465,17031251300.0
1377,38289,17031040202.0
1378,45490,17031261000.0
1379,45317,17031301702.0
1380,31509,17031301803.0
1381,50804,17031530200.0
1382,2324,17031530200.0
1383,5658,17031301803.0
1384,58449,17031730100.0
1385,45683,17031842100.0
1386,27788,17031260200.0
1387,45303,17031530200.0
1388,8772,17031020902.0
1389,6603,17031836500.0
1390,5756,17031030102.0
1391,18919,17031570500.0
1392,249,17031580100.0
1393,55963,17031301200.0
1394,45629,17031580400.0
1395,9883,17031842800.0
1396,50476,17031671200.0
1397,59187,17031835100.0
1398,22137,17031010400.0
1399,37875,17031301200.0
1400,34481,17031580600.0
1401,20278,17031836500.0
1402,6818,17031530300.0
1403,36959,17031301702.0
1404,10083,17031661000.0
1405,17945,17031530501.0
1406,300,17031660400.0
1407,13148,17031251200.0
1408,52498,17031491200.0
1409,32351,17031640100.0
1410,43473,17031490600.0
1411,39219,17031490700.0
1412,57303,17031690500.0
1413,56645,17031010201.0
1414,24112,17031831600.0
1415,59836,17031490800.0
1416,51849,17031691000.0
1417,34002,17031470100.0
1418,456,17031710400.0
1419,41197,17031691300.0
1420,19224,17031020901.0
1421,16469,17031831700.0
1422,46473,17031271500.0
1423,442,17031440102.0
1424,54375,17031430102.0
1425,43665,17031030603.0
1426,31401,17031480300.0
1427,53867,17031842800.0
1428,46050,17031010202.0
1429,23469,17031842100.0
1430,14528,17031030102.0
1431,8777,17031841800.0
1432,47371,17031681400.0
1433,9114,17031010502.0
1434,56299,17031390500.0
1435,51263,17031020902.0
1436,54671,17031460100.0
1437,5875,17031835100.0
1438,17030,17031530600.0
1439,21830,17031231200.0
1440,15045,17031711100.0
1441,49800,17031710300.0
1442,59436,17031410800.0
1443,18717,17031710900.0
1444,19410,17031711400.0
1445,48241,17031710600.0
1446,5790,17031691400.0
1447,19321,17031010702.0
1448,47395,17031030300.0
1449,21194,17031480500.0
1450,53607,17031510200.0
1451,41305,17031230700.0
1452,22053,17031430600.0
1453,33684,17031430400.0
1454,49784,17031440300.0
1455,9238,17031410100.0
1456,28796,17031252102.0
1457,18773,17031252202.0
1458,19042,17031400300.0
1459,43268,17031030703.0
1460,31551,17031843600.0
1461,58139,17031580501.0
1462,10477,17031840200.0
1463,54052,17031010501.0
1464,30694,17031660900.0
1465,18021,17031671200.0
1466,28845,17031836700.0
1467,31159,17031020901.0
1468,2025,17031252201.0
1469,45367,17031730201.0
1470,19404,17031421200.0
1471,57296,17031420800.0
1472,36919,17031010201.0
1473,15394,17031340400.0
1474,14701,17031040202.0
1475,16815,17031823304.0
1476,36550,17031430800.0
1477,58152,17031680600.0
1478,36865,17031381200.0
1479,26348,17031030701.0
1480,41918,17031381800.0
1481,22225,17031500300.0
1482,40518,17031730700.0
1483,41299,17031250300.0
1484,9311,17031170100.0
1485,55025,17031250400.0
1486,27961,17031520300.0
1487,51113,17031410200.0
1488,4731,17031840200.0
1489,40477,17031450300.0
1490,40594,17031530501.0
1491,8462,17031560200.0
1492,13853,17031711500.0
1493,13901,17031431400.0
1494,2914,17031252202.0
1495,8908,17031430900.0
1496,15781,17031010501.0
1497,47162,17031252102.0
1498,53746,17031672000.0
1499,6119,17031843100.0
1500,33332,17031842400.0
1501,42209,17031301803.0
1502,46782,17031730201.0
1503,34398,17031711100.0
1504,27138,17031490600.0
1505,13097,17031490700.0
1506,8352,17031490800.0
1507,10247,17031839200.0
1508,42548,17031681400.0
1509,42034,17031710400.0
1510,40377,17031460100.0
1511,14947,17031530600.0
1512,28603,17031410800.0
1513,40001,17031030101.0
1514,24450,17031691400.0
1515,56161,17031500300.0
1516,45158,17031480500.0
1517,41147,17031010202.0
1518,21967,17031830500.0
1519,39017,17031480300.0
1520,33469,17031491200.0
1521,49594,17031730700.0
1522,4725,17031250300.0
1523,39477,17031690500.0
1524,39881,17031250400.0
1525,48052,17031520300.0
1526,57079,17031691000.0
1527,35936,17031470100.0
1528,7221,17031691300.0
1529,41466,17031510200.0
1530,52088,17031640100.0
1531,34223,17031710300.0
1532,30668,17031711400.0
1533,41272,17031836700.0
1534,11861,17031681400.0
1535,28762,17031839200.0
1536,31089,17031711100.0
1537,45131,17031711500.0
1538,27128,17031560200.0
1539,33006,17031520300.0
1540,25973,17031250400.0
1541,12215,17031250300.0
1542,18296,17031730700.0
1543,18770,17031730201.0
1544,48094,17031500300.0
1545,39654,17031252201.0
1546,59276,17031510200.0
1547,45070,17031710300.0
1548,16908,17031710900.0
1549,14156,17031710400.0
1550,21269,17031490800.0
1551,50380,17031490700.0
1552,2809,17031490600.0
1553,43106,17031711400.0
1554,510,17031251200.0
1555,22001,17031710600.0
1556,46806,17031030300.0
1557,46115,17031030300.0
1558,29711,17031251200.0
1559,34136,17031710600.0
1560,30966,17031710900.0
1561,28643,17031030101.0
1562,59893,17031560200.0
1563,47601,17031711500.0
1564,47669,17031301702.0
1565,15754,17031261000.0
1566,57744,17031421200.0
1567,27397,17031420800.0
1568,146,17031340400.0
1569,41824,17031660400.0
1570,21788,17031823304.0
1571,44364,17031661000.0
1572,4311,17031161300.0
1573,4014,17031271800.0
1574,26522,17031520400.0
1575,26795,17031260500.0
1576,13164,17031260600.0
1577,21901,17031020100.0
1578,45379,17031600600.0
1579,3117,17031750100.0
1580,6792,17031020500.0
1581,39005,17031060500.0
1582,48183,17031260800.0
1583,42032,17031283100.0
1584,58081,17031580501.0
1585,25262,17031130100.0
1586,45259,17031301803.0
1587,9152,17031671200.0
1588,50384,17031292400.0
1589,38500,17031300600.0
1590,8551,17031010400.0
1591,37391,17031251500.0
1592,18192,17031841300.0
1593,31701,17031251300.0
1594,25731,17031260200.0
1595,9079,17031252201.0
1596,40546,17031231200.0
1597,51106,17031230700.0
1598,23504,17031430600.0
1599,13260,17031430400.0
1600,44519,17031381200.0
1601,38687,17031836700.0
1602,3676,17031381800.0
1603,51534,17031170100.0
1604,12135,17031730100.0
1605,29701,17031672000.0
1606,60106,17031450300.0
1607,18248,17031570500.0
1608,2816,17031431400.0
1609,58701,17031430900.0
1610,54459,17031580100.0
1611,9304,17031580200.0
1612,56728,17031680600.0
1613,41801,17031410200.0
1614,37697,17031580400.0
1615,21869,17031430800.0
1616,11311,17031440300.0
1617,54650,17031410100.0
1618,37734,17031836500.0
1619,17979,17031580600.0
1620,44512,17031400300.0
1621,9141,17031530300.0
1622,12738,17031660900.0
1623,43856,17031830500.0
1624,52752,17031460100.0
1625,56209,17031410800.0
1626,22162,17031340400.0
1627,2504,17031420800.0
1628,18057,17031842800.0
1629,56152,17031271500.0
1630,51788,17031421200.0
1631,16034,17031252202.0
1632,8934,17031252102.0
1633,21429,17031010501.0
1634,18890,17031260500.0
1635,3122,17031530501.0
1636,42078,17031840200.0
1637,14277,17031020901.0
1638,32285,17031010201.0
1639,13965,17031440102.0
1640,55093,17031010702.0
1641,16352,17031430102.0
1642,41981,17031010502.0
1643,42276,17031030102.0
1644,19564,17031020902.0
1645,25681,17031030603.0
1646,36080,17031030701.0
1647,11678,17031040202.0
1648,49492,17031301702.0
1649,5839,17031031502.0
1650,51560,17031030601.0
1651,39333,17031530503.0
1652,18852,17031660900.0
1653,46131,17031831700.0
1654,23713,17031841100.0
1655,1735,17031660400.0
1656,2374,17031842100.0
1657,60303,17031030101.0
1658,8746,17031839200.0
1659,12942,17031730201.0
1660,35500,17031390500.0
1661,17123,17031252201.0
1662,18193,17031836700.0
1663,1905,17031841800.0
1664,26741,17031843600.0
1665,28205,17031030703.0
1666,45874,17031020500.0
1667,18805,17031750100.0
1668,25493,17031030701.0
1669,36110,17031030603.0
1670,14458,17031430102.0
1671,16975,17031440102.0
1672,17652,17031271500.0
1673,6973,17031831700.0
1674,58973,17031831600.0
1675,20467,17031843100.0
1676,7129,17031841800.0
1677,11596,17031390500.0
1678,2339,17031020100.0
1679,20883,17031843100.0
1680,1257,17031835100.0
1681,35198,17031161300.0
1682,32132,17031661000.0
1683,31339,17031823304.0
1684,22747,17031831600.0
1685,38798,17031530600.0
1686,20657,17031842400.0
1687,43379,17031400300.0
1688,31055,17031430400.0
1689,17385,17031261000.0
1690,29222,17031430600.0
1691,12478,17031230700.0
1692,31768,17031231200.0
1693,17609,17031251500.0
1694,40884,17031251300.0
1695,55730,17031841300.0
1696,46440,17031691300.0
1697,18827,17031470100.0
1698,33417,17031691000.0
1699,865,17031260200.0
1700,43592,17031640100.0
1701,50501,17031690500.0
1702,44220,17031491200.0
1703,23776,17031480300.0
1704,28292,17031010202.0
1705,11031,17031480500.0
1706,54901,17031830500.0
1707,21177,17031530300.0
1708,11732,17031580600.0
1709,53552,17031580400.0
1710,5171,17031580200.0
1711,40316,17031580100.0
1712,58372,17031570500.0
1713,55132,17031691400.0
1714,35351,17031730100.0
1715,52165,17031580501.0
1716,14046,17031611500.0
1717,7341,17031381200.0
1718,5692,17031520400.0
1719,30636,17031410100.0
1720,12705,17031440300.0
1721,37746,17031430800.0
1722,58266,17031630500.0
1723,8626,17031620400.0
1724,2426,17031836500.0
1725,52182,17031300500.0
1726,35417,17031410200.0
1727,57542,17031030703.0
1728,7626,17031680600.0
1729,34080,17031300700.0
1730,46770,17031300600.0
1731,33556,17031430900.0
1732,11573,17031292400.0
1733,43847,17031431400.0
1734,46647,17031130100.0
1735,59399,17031843600.0
1736,13186,17031283100.0
1737,26143,17031450300.0
1738,58814,17031672000.0
1739,1031,17031260800.0
1740,26315,17031060500.0
1741,49220,17031170100.0
1742,43622,17031600600.0
1743,55117,17031381800.0
1744,20833,17031260600.0
1745,31815,17031260500.0
1746,8584,17031271800.0
1747,8325,17031260600.0
1748,14057,17031840200.0
1749,3412,17031060500.0
1750,57952,17031030701.0
1751,23133,17031030603.0
1752,211,17031430102.0
1753,11303,17031440102.0
1754,38474,17031711500.0
1755,53163,17031271500.0
1756,8358,17031831700.0
1757,24963,17031831600.0
1758,43567,17031843100.0
1759,3302,17031843100.0
1760,40558,17031831600.0
1761,16947,17031841800.0
1762,6067,17031390500.0
1763,27053,17031831700.0
1764,54548,17031271500.0
1765,55664,17031835100.0
1766,41838,17031430600.0
1767,53170,17031440102.0
1768,26775,17031430102.0
1769,50149,17031030603.0
1770,27949,17031030701.0
1771,49745,17031842100.0
1772,59995,17031430400.0
1773,52905,17031030703.0
1774,27581,17031842800.0
1775,5711,17031843600.0
1776,44172,17031580501.0
1777,5497,17031230700.0
1778,20165,17031231200.0
1779,41840,17031841800.0
1780,36024,17031030703.0
1781,52560,17031710400.0
1782,8883,17031010501.0
1783,12239,17031530200.0
1784,23690,17031301803.0
1785,6104,17031252102.0
1786,46750,17031252202.0
1787,49958,17031301702.0
1788,23208,17031500300.0
1789,5913,17031836500.0
1790,5732,17031842800.0
1791,43045,17031841300.0
1792,27689,17031640100.0
1793,32471,17031830500.0
1794,40166,17031252202.0
1795,22319,17031030101.0
1796,7768,17031730700.0
1797,6513,17031730201.0
1798,57442,17031250300.0
1799,55291,17031250400.0
1800,35309,17031842100.0
1801,47050,17031252201.0
1802,41852,17031836700.0
1803,8288,17031520300.0
1804,14754,17031835100.0
1805,47912,17031560200.0
1806,34814,17031580501.0
1807,44570,17031843600.0
1808,48456,17031390500.0
1809,50217,17031839200.0
1810,53379,17031252102.0
1811,34164,17031010501.0
1812,4269,17031530501.0
1813,7253,17031580400.0
1814,32454,17031580600.0
1815,13816,17031530300.0
1816,972,17031836500.0
1817,2919,17031300700.0
1818,21348,17031300600.0
1819,46336,17031292400.0
1820,26745,17031130100.0
1821,56915,17031301702.0
1822,6536,17031672000.0
1823,25190,17031283100.0
1824,47935,17031260800.0
1825,26432,17031450300.0
1826,29999,17031300500.0
1827,27229,17031060500.0
1828,32540,17031301803.0
1829,295,17031260600.0
1830,22464,17031260500.0
1831,53571,17031520400.0
1832,31264,17031271800.0
1833,19139,17031530200.0
1834,37268,17031261000.0
1835,8259,17031301200.0
1836,37413,17031010400.0
1837,21199,17031251500.0
1838,47918,17031671200.0
1839,25880,17031251300.0
1840,47317,17031431400.0
1841,53686,17031600600.0
1842,26660,17031530501.0
1843,26493,17031580200.0
1844,26211,17031580100.0
1845,36204,17031840200.0
1846,12336,17031381200.0
1847,59462,17031020901.0
1848,1796,17031010201.0
1849,40932,17031836700.0
1850,53601,17031010702.0
1851,28336,17031010502.0
1852,3219,17031030102.0
1853,17118,17031252201.0
1854,24454,17031020902.0
1855,48405,17031381800.0
1856,37064,17031040202.0
1857,52794,17031730201.0
1858,16855,17031620400.0
1859,40893,17031031502.0
1860,19155,17031730100.0
1861,58825,17031030601.0
1862,25566,17031530503.0
1863,47998,17031030101.0
1864,1849,17031841100.0
1865,14489,17031842400.0
1866,13564,17031830500.0
1867,16624,17031170100.0
1868,42349,17031611500.0
1869,2002,17031640100.0
1870,3571,17031841300.0
1871,59016,17031570500.0
1872,37859,17031630500.0
1873,12492,17031839200.0
1874,30059,17031840200.0
1875,36123,17031301200.0
1876,57712,17031010400.0
1877,59970,17031510200.0
1878,36930,17031711100.0
1879,126,17031261000.0
1880,43562,17031480500.0
1881,45332,17031681400.0
1882,17017,17031271800.0
1883,14784,17031520400.0
1884,53793,17031260500.0
1885,25574,17031460100.0
1886,20618,17031530600.0
1887,56153,17031260600.0
1888,33929,17031410800.0
1889,19845,17031691400.0
1890,1493,17031710300.0
1891,35830,17031600600.0
1892,40256,17031480500.0
1893,13594,17031010202.0
1894,58158,17031711100.0
1895,52062,17031480300.0
1896,15842,17031491200.0
1897,11916,17031260800.0
1898,39117,17031690500.0
1899,38824,17031283100.0
1900,36768,17031691000.0
1901,46706,17031470100.0
1902,12841,17031010202.0
1903,35942,17031691300.0
1904,5326,17031130100.0
1905,7121,17031060500.0
1906,6884,17031231200.0
1907,26721,17031710900.0
1908,47308,17031710600.0
1909,57162,17031730100.0
1910,57977,17031711500.0
1911,13571,17031560200.0
1912,39484,17031410800.0
1913,55939,17031520300.0
1914,11498,17031250400.0
1915,47787,17031250300.0
1916,20926,17031730700.0
1917,15941,17031570500.0
1918,46153,17031500300.0
1919,51175,17031530600.0
1920,17161,17031460100.0
1921,37289,17031580100.0
1922,11770,17031711400.0
1923,40924,17031710400.0
1924,48595,17031490800.0
1925,20836,17031490700.0
1926,19062,17031490600.0
1927,44306,17031580400.0
1928,54498,17031251200.0
1929,14415,17031681400.0
1930,33215,17031580600.0
1931,11570,17031530300.0
1932,9085,17031260200.0
1933,56272,17031251300.0
1934,23754,17031251500.0
1935,3047,17031030300.0
1936,51832,17031691400.0
1937,54875,17031580200.0
1938,33890,17031430900.0
1939,37511,17031230700.0
1940,36374,17031430400.0
1941,54316,17031530503.0
1942,45297,17031030601.0
1943,16923,17031691000.0
1944,979,17031031502.0
1945,30963,17031421200.0
1946,19347,17031420800.0
1947,22223,17031340400.0
1948,38226,17031660400.0
1949,26810,17031823304.0
1950,58969,17031661000.0
1951,5101,17031040202.0
1952,11763,17031161300.0
1953,57906,17031470100.0
1954,46713,17031841100.0
1955,24759,17031020100.0
1956,37674,17031750100.0
1957,31148,17031020500.0
1958,30651,17031020902.0
1959,35544,17031030102.0
1960,57686,17031010502.0
1961,12767,17031010702.0
1962,45464,17031251200.0
1963,55099,17031490600.0
1964,3746,17031490700.0
1965,30003,17031490800.0
1966,1203,17031010201.0
1967,23355,17031671200.0
1968,46049,17031020901.0
1969,21786,17031691300.0
1970,38046,17031430600.0
1971,38757,17031842400.0
1972,33064,17031660900.0
1973,34880,17031381200.0
1974,43104,17031292400.0
1975,42265,17031381800.0
1976,50233,17031300600.0
1977,9132,17031170100.0
1978,51028,17031510200.0
1979,13582,17031710300.0
1980,7289,17031672000.0
1981,39610,17031450300.0
1982,19092,17031710900.0
1983,5120,17031300700.0
1984,12121,17031431400.0
1985,15100,17031430900.0
1986,2406,17031690500.0
1987,58320,17031711400.0
1988,55510,17031410200.0
1989,46913,17031710600.0
1990,10296,17031430800.0
1991,47597,17031440300.0
1992,59207,17031410100.0
1993,41107,17031480300.0
1994,302,17031030300.0
1995,38809,17031400300.0
1996,54950,17031491200.0
1997,39278,17031300500.0
1998,28905,17031620400.0
1999,22051,17031630500.0
2000,54640,17031611500.0
2001,5370,17031680600.0
2002,39378,17031600600.0
2003,21146,17031680600.0
2004,23988,17031410200.0
2005,53485,17031836700.0
2006,32018,17031730700.0
2007,42696,17031250300.0
2008,8486,17031250400.0
2009,45060,17031520300.0
2010,48616,17031560200.0
2011,42547,17031300500.0
2012,20834,17031580501.0
2013,56373,17031843600.0
2014,49733,17031711500.0
2015,30262,17031030703.0
2016,37679,17031823304.0
2017,45554,17031661000.0
2018,21349,17031030701.0
2019,2990,17031030603.0
2020,53745,17031430102.0
2021,28382,17031440102.0
2022,9148,17031271500.0
2023,51752,17031831700.0
2024,37706,17031831600.0
2025,28859,17031843100.0
2026,47995,17031620400.0
2027,22074,17031730100.0
2028,33286,17031630500.0
2029,41490,17031841800.0
2030,39698,17031390500.0
2031,35804,17031835100.0
2032,51677,17031252201.0
2033,23587,17031500300.0
2034,28795,17031730201.0
2035,10153,17031839200.0
2036,4057,17031710300.0
2037,27293,17031010400.0
2038,25723,17031710900.0
2039,58724,17031301200.0
2040,29308,17031711400.0
2041,7056,17031710600.0
2042,57843,17031530200.0
2043,41385,17031030300.0
2044,1448,17031301803.0
2045,51305,17031130100.0
2046,36896,17031421200.0
2047,50864,17031301702.0
2048,6400,17031251200.0
2049,30730,17031570500.0
2050,54681,17031292400.0
2051,3195,17031300600.0
2052,39638,17031836500.0
2053,45312,17031300700.0
2054,13585,17031490600.0
2055,30380,17031490700.0
2056,48915,17031490800.0
2057,31729,17031710400.0
2058,37731,17031340400.0
2059,48646,17031841300.0
2060,54258,17031640100.0
2061,41282,17031660400.0
2062,11380,17031830500.0
2063,10434,17031030101.0
2064,46546,17031420800.0
2065,43083,17031580100.0
2066,39043,17031580200.0
2067,1966,17031580400.0
2068,5537,17031841100.0
2069,16100,17031842400.0
2070,23768,17031260800.0
2071,30902,17031842400.0
2072,26994,17031611500.0
2073,25978,17031283100.0
2074,28291,17031841100.0
2075,43877,17031130100.0
2076,31136,17031630500.0
2077,35355,17031292400.0
2078,50616,17031620400.0
2079,34874,17031300500.0
2080,41868,17031300600.0
2081,45034,17031530503.0
2082,47127,17031530503.0
2083,54796,17031300700.0
2084,15215,17031300700.0
2085,59031,17031300600.0
2086,57348,17031292400.0
2087,33454,17031130100.0
2088,55067,17031300500.0
2089,5418,17031750100.0
2090,30691,17031620400.0
2091,53767,17031283100.0
2092,55058,17031630500.0
2093,32741,17031260800.0
2094,6195,17031020500.0
2095,361,17031611500.0
2096,52825,17031030601.0
2097,10378,17031510200.0
2098,51114,17031030601.0
2099,29167,17031031502.0
2100,28590,17031580600.0
2101,26319,17031530300.0
2102,16093,17031260200.0
2103,36009,17031842100.0
2104,11494,17031251300.0
2105,40200,17031251500.0
2106,47657,17031161300.0
2107,60132,17031842800.0
2108,4323,17031252202.0
2109,8863,17031252102.0
2110,32112,17031010501.0
2111,43553,17031261000.0
2112,32587,17031530501.0
2113,51907,17031060500.0
2114,35813,17031300700.0
2115,56469,17031020901.0
2116,8596,17031010201.0
2117,10864,17031010702.0
2118,12163,17031010502.0
2119,401,17031030102.0
2120,6115,17031271800.0
2121,27265,17031020902.0
2122,40207,17031520400.0
2123,53873,17031260500.0
2124,38626,17031611500.0
2125,22594,17031040202.0
2126,46007,17031260600.0
2127,9169,17031600600.0
2128,29659,17031020100.0
2129,4941,17031671200.0
2130,56061,17031283100.0
2131,48551,17031711100.0
2132,32915,17031251200.0
2133,1846,17031400300.0
2134,10525,17031030300.0
2135,5510,17031660900.0
2136,7016,17031710600.0
2137,49441,17031711400.0
2138,12178,17031710900.0
2139,15672,17031710300.0
2140,34314,17031510200.0
2141,56558,17031251300.0
2142,44033,17031711100.0
2143,36770,17031251500.0
2144,15355,17031681400.0
2145,50406,17031490600.0
2146,42198,17031400300.0
2147,18228,17031530600.0
2148,1670,17031410800.0
2149,51793,17031410100.0
2150,57340,17031440300.0
2151,53496,17031430800.0
2152,21559,17031691400.0
2153,19492,17031660900.0
2154,16264,17031410200.0
2155,49598,17031480500.0
2156,54937,17031680600.0
2157,12392,17031010202.0
2158,36346,17031480300.0
2159,60296,17031491200.0
2160,1157,17031460100.0
2161,20424,17031430900.0
2162,21311,17031490700.0
2163,16778,17031710400.0
2164,37549,17031260200.0
2165,15438,17031430800.0
2166,1433,17031530300.0
2167,49415,17031580600.0
2168,1411,17031580400.0
2169,548,17031580200.0
2170,28187,17031580100.0
2171,9818,17031570500.0
2172,37037,17031730100.0
2173,47851,17031440300.0
2174,21928,17031020500.0
2175,57385,17031750100.0
2176,41220,17031020100.0
2177,1680,17031490800.0
2178,1431,17031161300.0
2179,56615,17031661000.0
2180,26542,17031711500.0
2181,5490,17031823304.0
2182,27254,17031560200.0
2183,36830,17031520300.0
2184,30501,17031250400.0
2185,24298,17031250300.0
2186,30929,17031730700.0
2187,45186,17031660400.0
2188,52646,17031500300.0
2189,17398,17031340400.0
2190,41259,17031420800.0
2191,42377,17031421200.0
2192,15921,17031410100.0
2193,2835,17031260200.0
2194,47900,17031431400.0
2195,37165,17031691000.0
2196,18682,17031660900.0
2197,10682,17031231200.0
2198,51919,17031600600.0
2199,1389,17031691300.0
2200,21073,17031470100.0
2201,3672,17031691000.0
2202,40763,17031421200.0
2203,12915,17031420800.0
2204,9175,17031340400.0
2205,48657,17031060500.0
2206,32811,17031660400.0
2207,47328,17031823304.0
2208,55647,17031661000.0
2209,52048,17031230700.0
2210,18823,17031690500.0
2211,7250,17031480300.0
2212,12836,17031161300.0
2213,40938,17031010202.0
2214,41277,17031480500.0
2215,3070,17031020100.0
2216,3434,17031691400.0
2217,29857,17031750100.0
2218,52556,17031020500.0
2219,32703,17031410800.0
2220,7864,17031530600.0
2221,8294,17031460100.0
2222,5926,17031681400.0
2223,44829,17031260800.0
2224,9652,17031491200.0
2225,19367,17031690500.0
2226,33418,17031430600.0
2227,42669,17031381200.0
